Datetime,Username,Content
2023-04-18 21:34:14+00:00,MokopunaRua,3 things that r under the radar but will b highly sought after: #metaverse #realestate #tokenisation @Utherverse has led the way in their classical #Web2 world from lecture rooms 2 lounge with existing traffic @TheUthers r venturing into #Web3. My fav #realestate #revenuestreams https://t.co/jSdpnVkaRL
2023-04-18 21:34:08+00:00,MetaverseJR,"The Antelope 3.1 upgrade for the @WAX_io platform brings significant enhancements to maintain its leadership in the #Web3 Gaming and Digital Assets space. 

#Antelope will provide tools, #APIs, and resources to simplify building Web3 Games and other apps #onWAX .

#WAXNFT  $WAXP"
2023-04-18 21:34:04+00:00,FreyaLovesGamin,Is the Metaverse still a thing?? https://t.co/csJmnnTSQO
2023-04-18 21:34:00+00:00,metamediaworld,"Spotify loosens its grip on exclusive podcasts
Read more: https://t.co/mKZrJ9Cdq7
Credit: The Verge #metaverse #technology"
2023-04-18 21:33:46+00:00,FortyMcNiner,@JarfusNFT Possible metaverse integration? @Rezman5 @jnnfir
2023-04-18 21:33:42+00:00,JustinRose,@Quarry_Rock Imagine when their offices are as empty as their metaverse
2023-04-18 21:33:29+00:00,_MrMetaverse,@SNSstork uff
2023-04-18 21:33:26+00:00,Tiim_,@janthonylong Maybe similar position in a few years about metaverse and peoples wild claims about AI.
2023-04-18 21:33:10+00:00,ArielMunafo,"The Metaverse Standards Forum is now officially a independent non-profit consortium! Core mission and values are unchanged, but this will take the organization to the next level. 
A.M Maya Technology Holdings
 is proud to be part of the Forum and to see this next step! https://t.co/yJSLYbPp3Z"
2023-04-18 21:33:05+00:00,Papcoin,"@Imaq80 @DEFITofficial I’m in.
We are not robots in the Metaverse ! let’s meet together.
So cool."
2023-04-18 21:33:02+00:00,QueenGiancarlo,Get ready for an explosive battle using Ultramans ultimate move - Fire Level card!   #Crypto  #Metaverse  #web3
2023-04-18 21:32:58+00:00,l0p1x,"after 5 years in the metaverse, it was time to go home"
2023-04-18 21:32:45+00:00,fatherhoodcomi1,"@staratlas @WeAreStarAtlas @DominicVain @Santiacc_ @at_mwagner @AtlasTheorySA @whoiskhal @Hologram_News @OCGThor @me_metaverse @PockThePirate That ship is on my bucket list! I love the Ogrika Thripid! 

This Busan is pretty sweet too!!!
https://t.co/sHPtjU2cGk"
2023-04-18 21:32:42+00:00,ElenaMetaverse,@Hydraze420 💟😘😘
2023-04-18 21:32:18+00:00,hi64ma3,@otsuka_nftfes @UNE_METAVERSE @UneMeta_Japan 今回のイベント楽しみですね〜😊
2023-04-18 21:32:08+00:00,IktoSitconski,No glory for kids in the metaverse.
2023-04-18 21:32:08+00:00,kolyan_trend,"Very cool stuff 🔥🔮👍 @Bored_Golf 

#BAGC #BAYC #MAYC #BAKC #NFT #NFTs #Metaverse #Web3 #Ethereum #ETH #opensea #OpenSeaNFT"
2023-04-18 21:32:05+00:00,bmsbreaux,"@alifarhat79 Neal predicts bullet point #5 in 1992, &amp; also coined the term #Metaverse.

Hyperinflation, neo-Feudalism, it’s all in there.

 https://t.co/1rplJPkpFT"
2023-04-18 21:31:56+00:00,MetaverseCFO,@PeterRHann1 A Fizz-sician
2023-04-18 21:31:55+00:00,Metaverse_italy,@TheShibLord1 Welcome back 👍
2023-04-18 21:31:24+00:00,5h09un,Year of efficiency! Partly because the boss flushed tens of billions of dollars down the toilet because of his insane conviction that the metaverse would be a thing.
2023-04-18 21:31:08+00:00,Machine4lpha,"@BlogBit_io $RNDR is the king of AI crypto 💪🚀🚀

$RNDR  AI + Metaverse 💎 $NVDA $AAPL partners
https://t.co/I8ZCdpbRqg"
2023-04-18 21:31:02+00:00,matthiaslechner,We are ready for tomorrow … #Worldpremiere #LEITNER #Metaverse #Experience #Interalpin23 ⁦@NFBrandsX⁩ 😎🚀🔥 https://t.co/fQepuahVSo
2023-04-18 21:31:00+00:00,highcoon_nft,"Phygital &amp; 3D Merch Collection Launch:
On July 11, we will launch our Phygital &amp; 3D merch collection. This will include shirts, hoodies, 3D printed accessories, and other swag for your Highcoon in the metaverse &amp; for IRL."
2023-04-18 21:31:00+00:00,highcoon_nft,"Exclusive Metaverse Party (7/10)
On July 10, we will throw a metaverse party exclusive for hodlers. At this event, we will talk about the project's journey, deliverables, and connect with the community to receive feedback and network."
2023-04-18 21:30:59+00:00,highcoon_nft,"3D Assets Availability (5/10):
By May 10, we will make all the 3D assets available to hodlers. This will enable them to build their own Highcoons and launch them in different platforms, as well as the Metaverse builds."
2023-04-18 21:30:58+00:00,highcoon_nft,"Token Gated Environments (4/22):
On April 22, we will open token gated environments exclusively for hodlers. These environments will be accessible only to those who hold a Highcoon NFT. Hodlers will be able to play and chill as Highcoon in the metaverse."
2023-04-18 21:30:20+00:00,NFTevening,"1️⃣Virtual Hugo Boss Items in the Metaverse

🧢Holders will have the opportunity to create their own digital avatar on @readyplayerme.

🧢They will have to take a selfie and have the option to dress their ""digital twin"" with the brand's digital baseball caps.

#NFTs"
2023-04-18 21:30:20+00:00,CarlosJOchoaFer,Smart Summit Campus 2022. Immersive Disrealities in the #Metaverse  https://t.co/omB4DeFUhX a través de @YouTube
2023-04-18 21:30:18+00:00,NFTevening,"GM ☀️

⭐@HUGOBOSS Gets Phygital

🧢The famous fashion brand will now add NFC tags to a range of baseball caps and hoodies. 

🧢These tags will allow buyers to create NFT digital twins and use their items to dress metaverse avatars.

#NFTs

🧵👇 https://t.co/qONVmRdrx0"
2023-04-18 21:30:16+00:00,TonyStreetz29,@_ZuDaLu @Retsalbretsam2 You're welcome
2023-04-18 21:30:14+00:00,faniskoengage,"Achieving our goals is the ultimate win! What’s one goal you’re looking to achieve this month?

https://t.co/72RMaQcsBr

#NFTs #Metaverse #Meta #MetaverseGaming #Sports #Fanisko #DigitalGaming #SportsTech #MobileApp #FantasyGaming #Trivia #ScorePredictor #SportsMarketing #Moti... https://t.co/M0BA22h1fd"
2023-04-18 21:30:00+00:00,Cigardians,"Don't smoke 'em if you got 'em, collect 'em!

#nfts #NFTs #NFTCommunity #NFTCollector #NFTdrop #NFTart #cryptoart #metaverse #Opensea #Ethereum #crypto #nftcollection  #minting #airdropped  #GM https://t.co/PN4fe8wmtt"
2023-04-18 21:29:52+00:00,henryviribus,"💥🚨INTERNET COMPUTER ICP - WORTH LOOKING INTO - A BRIEF INTRO https://t.co/o2f8jIsQ37 #crypto #xrp #xlm #btc #eth #cryptocurrency #digitalasset #blockchain
#xdc #setllar #xrpcommunity #Metaverse #NFT #Ethereum #KuCoin #coinbase #Abra #KishuInu"
2023-04-18 21:29:49+00:00,Ballisticz420,@mars_buggy @steviewilliams_ @HELIX_Metaverse @SK8PES in @HELIX_Metaverse would be dope https://t.co/JitdPPKe7u
2023-04-18 21:29:43+00:00,dan_vilela_,@TurnerNovak They just spent billions trying to build the metaverse but ok
2023-04-18 21:29:28+00:00,CanaBajan,I talk about the metaverse not being good but I'm starting to think that actual reality isn't real either
2023-04-18 21:28:53+00:00,wsmnews,"Babel Finance logra prórroga de tres meses para su reestructuración en Singapur

https://t.co/KTSCYfw8w4
 
#WSM #BTC #NFTCommuntiy #metaverse #web3 https://t.co/I8dc8wGsD3"
2023-04-18 21:28:41+00:00,OkoDivine5,"Check  #SINSO DataLand, a personal Metaverse asset manager that collaborates with AI &amp; mint AIGC into NFTs! With SINSO tokens, you can play with ChatGPT without registering for 
@OpenAI
Visit https://t.co/KmalVR6Mm1 to learn more @sinsonetwork #SINSO #Web3 #Sonior #listing #IDO"
2023-04-18 21:28:40+00:00,TheCannaland,"Announcing another one of our NFT Launch Event partners, the iconic @landracewarden!

Landrace Warden offers a diverse selection of premium-quality seeds that are sure to satisfy even the most discerning of cultivators. 🍃

#NFT #NFTLaunch #NFTLaunchEvent #Metaverse https://t.co/9wsdgy67S0"
2023-04-18 21:28:29+00:00,__Metaverse_,İyice delirdiler
2023-04-18 21:28:26+00:00,DemiKamuBerdua,"@prctiu @metaverse_promt Done,
Thanks

❤ https://t.co/SEmbWH0WNj"
2023-04-18 21:28:20+00:00,shanscutie,@prctiu @metaverse_promt https://t.co/C9l2zZAieg
2023-04-18 21:28:11+00:00,Mohamabdulzaher,"الدورة الثالثة في الدبلوم المهني الأول عالميًا في صحافة الذكاء الاصطناعي و#إعلام_الميتافيرس 
 دبلوم متخصص لكل صُانع محتوى، مُقدمي الخدمات الذكية، أساتذة الإعلام والذكاء الاصطناعي   ورواد الأعمال.
#دبلوم_صحافة_الذكاء_الاصطناعي
#aijrf
#aijwf
#Media_of_Metaverse"
2023-04-18 21:28:01+00:00,web333metaverse,@LetsGoCryptoooo But the distance between the most recent up and down arrows so huge compared to previous ones
2023-04-18 21:27:34+00:00,EkinSertac,"#metabet is a great project powered by #shibarium which looks like a real casino in unique #metaverse 3d quality.
-shibaswap.io is on sale
-total feed 100m
-market 2 m
it will probably start in april and uniswap, be sure to research this project.
@mbet #metabet #shibaum https://t.co/uT5ooG8t4a"
2023-04-18 21:27:28+00:00,Krewell,This gives me hope for an open metaverse.
2023-04-18 21:27:21+00:00,Cyntaxed007,"@DwayneDotson9 We were looking for a dress for prom for my daughter, we found this beauty and took it in for alterations https://t.co/IrNPoy1adb"
2023-04-18 21:27:11+00:00,7Summerbreeze,"https://t.co/gf89JMlPpx 
Enjoy a Fast speed with low gas fee blockchain able to integrate with NFT &amp; GameFi Metaverse and Fully compatible with all Ethereum’s contracts and dApps Please kindly Retweet, ty https://t.co/at6w9fEkqv"
2023-04-18 21:27:09+00:00,twtOliverBerlin,"Tell them also about #Metaverse Earth2 🌏🌍 

Use my code EARTH2MONEY for 7.5% off in https://t.co/zTWPwZJD80 

#Bitcoin  #JHOPE #pregnancy #RICHIEEE #SRHvsMI #tirriestuesday #tuesdayvibe #vayovibes #ZeeNuNew #الهلال_النصر #CHEMAD #NapoliMilan #CHERMA #Crypto"
2023-04-18 21:27:02+00:00,johnlanzajr,"Hey, #creditunion friends, you're going to want to tune in to my conversation with @BrettWooden , SVP at FTSI Inc., as we discuss Life, the Metaverse and Everything.

https://t.co/koqJn4oVED https://t.co/0hOpHjTJo8"
2023-04-18 21:26:56+00:00,Ruslanb53765951,@SuiCryptoLady Wow😎0xc8779b1752249d88ff375720a65388d1d8269fe2fc4c897a85f42444cf6bf83e
2023-04-18 21:26:49+00:00,Bernardlinnoce1,"@jerem_lorton Si la pêche est bonne, elle sera documentée !"
2023-04-18 21:26:41+00:00,cryptobtc95,"$ksc in #MEXC  big pump coming soon 🤌
#btc #eth #nft #metaverse #bnb #pump #elon_musk  @talblm1"
2023-04-18 21:26:37+00:00,_MrMetaverse,"@SteadyStackNFT Here we come, the @SteadyStackNFT !
We're about to let the Legends attack!
Unleash the Legends!
It's when you hold in your style and build on your technology.
So we're about to switch the industry
And shake the whole space up with our utility
@zanshake
@readyplayerh
@Beau11007"
2023-04-18 21:26:29+00:00,sfblowbar,"@MertBasaran_inv Altın fonu ,kıymetli madenler fonu,metaverse fonu ,bu aralar yabanci hisse senedi fonu bunların alın birisi çok fazla yükselirse onu değiştirip daha dipte olanın yüzdesini artırın bütün mesele bu"
2023-04-18 21:26:19+00:00,Ruslanb53765951,"#Sui #SuiCommunity #OAT https://t.co/TTj7lb5fso 
@racer_spy 
@TNP_NFT 
@Kasmilan5"
2023-04-18 21:26:12+00:00,Cyntaxed007,@FinancialCmte @PeteSessions
2023-04-18 21:26:00+00:00,thisisomgart,"OMGart TOTEMS - BSC
( Offer Only )
https://t.co/PDDjz0lAju

https://t.co/sbW3wpt4eS

#Collection #NFT #NFTCommunity #NFTcollectibles #nftart #NFTartist #Metaverse #Meta #BinanceNFT #BSC #Lowfee #Community #Punks #Crypto #NFTs  #Collectibles #Art #NFTart #Bitcoin #totem #Bitcoin https://t.co/UKVUJ3e7cc"
2023-04-18 21:25:55+00:00,Bernardlinnoce1,@jerem_lorton J'espère faire aussi bien qu'à Arcachon au mois d'août https://t.co/reFso4lqMz
2023-04-18 21:25:30+00:00,twtOliverBerlin,"No abuse of power (Genslerism) in #Metaverse Earth2  

Use my code EARTH2MONEY for 7.5% off in https://t.co/zTWPwZJD80 

#Bitcoin  #JHOPE #pregnancy #RICHIEEE #SRHvsMI #tirriestuesday #tuesdayvibe #vayovibes #ZeeNuNew #الهلال_النصر #CHEMAD #NapoliMilan #CHERMA #Crypto https://t.co/RzE9IIvKpH"
2023-04-18 21:23:34+00:00,Mooning_coin,"@trace_network @FinancialXpress @raolokesh_tn @ParizMetaverse It’s time to fly $TRACE 

#Metaverse 🚀🚀"
2023-04-18 21:23:09+00:00,LammEloisa,"Mapxus has partnered with noizchain ('noiz') to co-create honio, the world's first indoor location-based game-fi metaverse."
2023-04-18 21:22:59+00:00,Bernardlinnoce1,"Demain, départ pour les grandes marées à Saint-Malo, @jerem_lorton, je ne vous oublie pas... 😉"
2023-04-18 21:22:56+00:00,Serkan1149,"🎲#metabet
be ready to see in any environment
#metaverse
#onlinecasino
#1000xgem 
#shibarium https://t.co/D3wKAwUnWO"
2023-04-18 21:22:45+00:00,henryviribus,"HBAR/XRP MAKING MAJOR DEALS IN THE UK!!! SHOW IN 2hr 20min https://t.co/njssJSZTKU #crypto #xrp #xlm #btc #eth #cryptocurrency #digitalasset #blockchain
#xdc #setllar #xrpcommunity #Metaverse #NFT #Ethereum #KuCoin #coinbase #Abra #KishuInu"
2023-04-18 21:22:34+00:00,MetaverseCFO,@PeterRHann1 @PeterRHann1 do you know what kind of Dr that Dr Pepper is?
2023-04-18 21:22:02+00:00,wimex84387,"The introduction of the Mangueira Wearable Legits will allow Uplanders to personalize their 3D avatars and imbue them with a Brazilian twist with digital wearables.

#Brazil #metaverse #nft #Samba #Upland

https://t.co/HddjMMgpDj"
2023-04-18 21:21:55+00:00,MokopunaRua,Let me put to you why @Utherverse @TheUthers will 10x 100x. fNFT trunks male &amp; female for wearables with lifelike #avatars &amp; other rewards...buy the best...#realestate. My goal #sovereign #metaverse create #revenuestreams #Web2 17 years #Web3 being betatested as we speak. Look👇 https://t.co/FkLmmHjzQn
2023-04-18 21:21:33+00:00,MetaverseRanger,"@cryptowaveguy @okx Honestly, it is not officially endorsed by $qom. So I don't consider it safe."
2023-04-18 21:21:09+00:00,mspower_,"어월미션마이닝!!!!
KLAYSWAP에 액세스 할 수 있는 지갑은?

부리또지갑
#NFT #CommunitynEarn #NFTcommunity #AnotherWorld #Metaverse #KEI @ANOTHERworldgm @Kei_AWM 
#klayswap #DEX #wallet #burrito"
2023-04-18 21:21:02+00:00,metamediaworld,"Lido Considers Using Its ARB Airdrop to Boost Activity on Arbitrum
Read more: https://t.co/TFaWpd3jYp
Credit: Coin Desk #crypto"
2023-04-18 21:20:53+00:00,Yonca12437888,@JrKripto #BRNMetaverse de eklenebilir. BRN METAVERSE  NFT MARKETPLACE  DEN SONRA  GATE IO BORSASINDA LİSTELENİYOR
2023-04-18 21:20:52+00:00,PapaBetts74,@staratlas @WeAreStarAtlas @DominicVain @Santiacc_ @at_mwagner @AtlasTheorySA @whoiskhal @Hologram_News @OCGThor @me_metaverse @PockThePirate Posted on Final Frontier Facebook
2023-04-18 21:20:51+00:00,TheDogePoundNFT,@MyUnrealNFT Rad Ricky about to take over the MetaVerse!
2023-04-18 21:20:14+00:00,dupont_krew,Krafton and naver z are forming a joint venture for a new metaverse platform “migaloo” the two companies will invest 48 billion korean won ($36 4 million) in the new north america-based entity.
2023-04-18 21:20:06+00:00,AI_journalism,"فتح باب التسجيل: دورة يوليو 2023 - الدورة الثالثة في الدبلوم المهني ( صحافة الذكاء الاصطناعي و#إعلام_الميتافيرس)
متخصص لكل صُانع محتوى مُقدمي الخدمات الذكية أساتذة الإعلام والذكاء الاصطناعي، الإعلاميين،ورواد الأعمال
#دبلوم_صحافة_الذكاء_الاصطناعي
#aijrf
#aijwf
#Media_of_Metaverse https://t.co/S6VD1z5ADV"
2023-04-18 21:19:46+00:00,nanocap_miner,"@Zeneca There's a project called Scratched Claypunks - an adorable clay copy of cryptopunks - that has been ""minting"" by progressively uploading to OS at set times. Next is 3D zoom avatars and full-body metaverse avatars for the claypunks."
2023-04-18 21:19:40+00:00,Mooning_coin,"My biggest crypto is $TRACE of @trace_network …

Do you want to know about : https://t.co/Rhh0xsb11L

They’re dominating the #metaverse space"
2023-04-18 21:19:25+00:00,KoMetaverse,@solcugazete Ekonomisttir kendisi.
2023-04-18 21:19:09+00:00,BlockchainNeyo,New Job! Lead Game Producer. https://t.co/q0WyOuwa6h
2023-04-18 21:19:09+00:00,BlockchainNeyo,New Job! Lead Game Producer. https://t.co/Uw0mXsfy8F
2023-04-18 21:18:47+00:00,metamediaworld,"Zipmex requests 2-month extension from Singapore court for restructuring plan
Read more: https://t.co/MXiV12rcva
Credit: Coin Telegraph #crypto"
2023-04-18 21:18:41+00:00,adamfairhead,"@DaitoYoshi Single-platform virtual marketplaces have been here forever.

Eg I had a metaverse fashion store in 2007. It paid the bills every month. But not preservable.

Blockchain can preserve… but without standards, we don’t preserve much.

Tech + Standards = Freedom

(eg HTTP &amp; email)"
2023-04-18 21:18:30+00:00,Crypto_Bencia,@FrogCEObsc Move move move
2023-04-18 21:17:59+00:00,Niako996,@EricArchambaul7 non le metaverse a été délibérément détruit et mis en échec par des trou du cul comme zukerberg mais rassurez vous ce n'est pas parce que ce genre de personnes tentent de détruire le futur que le futur n'est pas déjà en route c'est une question de temps.
